Date,Price,Open,High,Low,Volume,Chg%
"Apr 06, 2013","29,767","29,755","29,816","29,743",1.97K,1.64%
"Apr 05, 2013","29,286","28,970","29,400","28,930",0.15K,0.91%
"Apr 04, 2013","29,022","28,786","29,095","28,720",0.63K,0.68%
"Apr 03, 2013","28,826","29,032","29,162","28,790",0.82K,-1.11%
"Apr 02, 2013","29,149","29,505","29,525","29,120",1.56K,-1.14%
"Apr 01, 2013","29,486","29,452","29,519","29,362",8.29K,0.31%
"Mar 30, 2013","29,394","29,452","29,470","29,254",7.51K,-0.17%
"Mar 28, 2013","29,443","29,600","29,604","29,424",18.13K,-0.64%
"Mar 27, 2013","29,632","29,446","29,647","29,411",11.66K,0.46%
"Mar 26, 2013","29,495","29,555","29,555","29,435",20.40K,-0.31%
"Mar 25, 2013","29,588","29,680","29,680","29,342",39.25K,-0.35%
"Mar 23, 2013","29,693","29,689","29,699","29,678",1.02K,0.06%
"Mar 22, 2013","29,676","29,755","29,807","29,651",24.87K,-0.51%
"Mar 21, 2013","29,827","29,662","29,847","29,613",30.64K,0.49%
"Mar 20, 2013","29,681","29,840","29,840","29,661",27.38K,-0.64%
"Mar 19, 2013","29,871","29,511","29,889","29,481",40.21K,1.10%
"Mar 18, 2013","29,547","29,440","29,644","29,440",48.09K,0.59%
"Mar 16, 2013","29,375","29,395","29,395","29,353",1.15K,0.05%
"Mar 15, 2013","29,359","29,355","29,440","29,293",27.08K,-0.10%
"Mar 14, 2013","29,389","29,470","29,505","29,260",40.82K,-0.34%
"Mar 13, 2013","29,489","29,444","29,594","29,413",37.26K,0.15%
"Mar 12, 2013","29,445","29,336","29,519","29,322",35.27K,0.42%
"Mar 11, 2013","29,321","29,374","29,450","29,300",25.61K,-0.08%
"Mar 09, 2013","29,345","29,340","29,355","29,331",0.97K,0.03%
"Mar 08, 2013","29,335","29,390","29,418","29,111",49.83K,-0.18%
"Mar 07, 2013","29,389","29,644","29,678","29,358",42.01K,-0.69%
"Mar 06, 2013","29,593","29,565","29,700","29,427",42.67K,0.08%
"Mar 05, 2013","29,569","29,649","29,753","29,556",39.09K,-0.33%
"Mar 04, 2013","29,668","29,770","29,770","29,606",27.98K,-0.24%
"Mar 02, 2013","29,740","29,722","29,767","29,722",1.38K,0.08%
"Mar 01, 2013","29,717","29,607","29,855","29,455",52.97K,0.50%
"Feb 28, 2013","29,570","29,703","29,934","29,513",55.80K,-0.58%
"Feb 27, 2013","29,743","30,030","30,030","29,716",38.92K,-1.16%
"Feb 26, 2013","30,092","29,667","30,139","29,616",56.84K,1.60%
"Feb 25, 2013","29,617","29,579","29,675","29,491",29.36K,0.04%
"Feb 23, 2013","29,605","29,529","29,624","29,529",2.14K,0.40%
"Feb 22, 2013","29,487","29,716","29,800","29,433",36.66K,-0.86%
"Feb 21, 2013","29,742","29,551","29,779","29,263",60.26K,0.55%
"Feb 20, 2013","29,579","30,028","30,040","29,505",51.70K,-1.57%
"Feb 19, 2013","30,052","30,200","30,220","29,977",28.84K,-0.41%
"Feb 18, 2013","30,176","30,215","30,275","30,148",20.07K,-0.06%
"Feb 16, 2013","30,194","30,180","30,199","30,170",1.48K,0.11%
"Feb 15, 2013","30,160","30,442","30,442","30,006",48.67K,-0.99%
"Feb 14, 2013","30,463","30,573","30,610","30,452",34.76K,-0.30%
"Feb 13, 2013","30,554","30,602","30,637","30,510",26.46K,-0.06%
"Feb 12, 2013","30,573","30,581","30,627","30,516",33.98K,-0.22%
"Feb 11, 2013","30,640","30,829","30,835","30,583",35.68K,-0.57%
"Feb 09, 2013","30,815","30,804","30,820","30,795",0.94K,0.06%
"Feb 08, 2013","30,795","30,790","30,841","30,725",26.02K,0.00%
"Feb 07, 2013","30,796","30,721","30,890","30,610",46.33K,0.28%
"Feb 06, 2013","30,711","30,598","30,767","30,565",30.90K,1.85%
"Feb 05, 2013","30,153","30,300","30,376","30,122",0.64K,-0.46%
"Feb 04, 2013","30,293","30,030","30,340","30,002",1.33K,0.86%
"Feb 02, 2013","30,035","29,915","30,050","29,910",0.71K,0.32%
"Feb 01, 2013","29,938","29,986","30,130","29,829",7.74K,0.22%
"Jan 31, 2013","29,871","30,200","30,248","29,794",33.12K,-1.15%
"Jan 30, 2013","30,217","30,275","30,297","30,006",38.77K,-0.06%
"Jan 29, 2013","30,234","30,349","30,381","30,215",29.05K,-0.34%
"Jan 28, 2013","30,338","30,337","30,427","30,278",30.71K,0.02%
"Jan 25, 2013","30,331","30,458","30,488","30,258",26.57K,-0.38%
"Jan 24, 2013","30,448","30,673","30,698","30,425",34.45K,-0.79%
"Jan 23, 2013","30,691","30,815","30,847","30,653",28.57K,-0.26%
"Jan 22, 2013","30,772","30,720","30,818","30,715",29.52K,0.05%
"Jan 21, 2013","30,757","30,599","30,847","30,570",40.69K,0.58%
"Jan 19, 2013","30,581","30,570","30,589","30,545",2.11K,-0.04%
"Jan 18, 2013","30,594","30,670","30,712","30,570",30.86K,-0.53%
"Jan 17, 2013","30,758","30,850","30,870","30,530",49.95K,-0.43%
"Jan 16, 2013","30,892","30,897","30,934","30,821",24.22K,0.07%
"Jan 15, 2013","30,869","30,769","30,887","30,737",30.46K,0.42%
"Jan 14, 2013","30,740","30,800","30,840","30,716",24.43K,-0.16%
"Jan 12, 2013","30,790","30,790","30,795","30,782",1.47K,0.11%
"Jan 11, 2013","30,757","30,901","30,940","30,700",35.97K,-0.58%
"Jan 10, 2013","30,936","30,765","30,950","30,721",33.72K,0.46%
"Jan 09, 2013","30,794","30,940","31,004","30,772",32.20K,-0.58%
"Jan 08, 2013","30,974","30,910","30,995","30,865",30.11K,0.36%
"Jan 07, 2013","30,863","30,964","31,058","30,835",35.43K,-0.14%
"Jan 05, 2013","30,907","30,821","30,940","30,821",2.61K,0.35%
"Jan 04, 2013","30,800","30,925","30,925","30,625",45.95K,-0.47%
"Jan 03, 2013","30,945","31,078","31,165","30,931",30.64K,-0.31%
"Jan 02, 2013","31,042","30,870","31,191","30,760",48.73K,0.50%
"Jan 01, 2013","30,888","30,818","30,925","30,811",6.86K,0.09%
"Dec 31, 2012","30,859","30,707","30,888","30,673",27.02K,0.53%
"Dec 29, 2012","30,697","30,667","30,704","30,663",1.54K,0.11%
"Dec 28, 2012","30,663","30,772","30,788","30,621",23.25K,-0.52%
"Dec 27, 2012","30,823","30,650","30,849","30,618",28.14K,0.41%
"Dec 26, 2012","30,698","30,785","30,807","30,661",24.25K,-0.51%
"Dec 24, 2012","30,854","30,865","30,925","30,810",18.52K,-0.19%
"Dec 22, 2012","30,913","30,879","30,934","30,851",1.63K,0.08%
"Dec 21, 2012","30,888","30,599","30,909","30,546",47.83K,1.33%
"Dec 20, 2012","30,482","30,844","30,969","30,370",52.56K,-1.09%
"Dec 19, 2012","30,819","31,022","31,022","30,760",52.42K,-0.76%
"Dec 18, 2012","31,056","31,379","31,535","31,023",50.38K,-0.88%
"Dec 17, 2012","31,332","31,162","31,378","31,123",33.51K,0.40%
"Dec 15, 2012","31,208","31,192","31,218","31,176",1.38K,0.06%
"Dec 14, 2012","31,188","31,261","31,283","31,155",26.54K,-0.12%
"Dec 13, 2012","31,227","31,380","31,386","31,091",39.83K,-0.54%
"Dec 12, 2012","31,397","31,387","31,490","31,300",39.37K,0.07%
"Dec 11, 2012","31,376","31,456","31,456","31,320",26.27K,-0.37%
"Dec 10, 2012","31,493","31,348","31,559","31,331",26.30K,0.53%
"Dec 08, 2012","31,326","31,290","31,337","31,290",1.74K,0.16%
"Dec 07, 2012","31,276","31,211","31,340","31,021",45.46K,0.16%
"Dec 06, 2012","31,225","31,211","31,284","30,916",55.55K,1.45%
"Dec 05, 2012","30,778","31,078","31,078","30,710",0.05K,-0.58%
"Dec 04, 2012","30,958","31,319","31,319","30,945",0.20K,-0.97%
"Dec 03, 2012","31,262","31,250","31,337","31,149",1.57K,0.52%
"Dec 01, 2012","31,101","31,125","31,139","31,047",2.00K,0.08%
"Nov 30, 2012","31,076","31,500","31,572","31,040",21.60K,-1.59%
"Nov 29, 2012","31,579","31,878","31,878","31,510",37.24K,-1.02%
"Nov 28, 2012","31,903","32,227","32,270","31,768",28.54K,-1.01%
"Nov 27, 2012","32,229","32,372","32,453","32,171",31.00K,-0.40%
"Nov 26, 2012","32,359","32,247","32,464","32,219",32.98K,0.34%
"Nov 24, 2012","32,248","32,299","32,321","32,235",2.06K,-0.10%
"Nov 23, 2012","32,281","31,868","32,309","31,866",40.46K,1.36%
"Nov 22, 2012","31,849","31,817","31,868","31,794",13.52K,0.11%
"Nov 21, 2012","31,813","31,755","31,840","31,705",24.07K,0.22%
"Nov 20, 2012","31,744","31,714","31,869","31,692",31.31K,0.15%
"Nov 19, 2012","31,695","31,666","31,750","31,615",24.72K,0.17%
"Nov 17, 2012","31,640","31,629","31,649","31,626",1.23K,-0.03%
"Nov 16, 2012","31,651","31,460","31,670","31,435",34.16K,0.62%
"Nov 15, 2012","31,456","31,722","31,742","31,297",35.31K,-0.91%
"Nov 14, 2012","31,746","31,748","31,775","31,568",20.84K,0.09%
"Nov 13, 2012","31,719","31,820","31,850","31,670",8.52K,-0.19%
"Nov 12, 2012","31,778","31,652","31,937","31,651",34.17K,0.43%
"Nov 10, 2012","31,643","31,601","31,654","31,501",2.07K,0.06%
"Nov 09, 2012","31,624","31,388","31,737","31,388",41.65K,0.91%
"Nov 08, 2012","31,340","31,263","31,375","31,201",33.98K,0.43%
"Nov 07, 2012","31,206","31,274","31,444","31,022",59.99K,-0.21%
"Nov 06, 2012","31,273","30,879","31,367","30,855",42.73K,1.23%
"Nov 05, 2012","30,894","30,518","30,935","30,491",40.11K,1.30%
"Nov 03, 2012","30,498","30,422","30,516","30,417",3.35K,0.24%
"Nov 02, 2012","30,424","30,933","30,933","30,366",53.48K,-1.71%
"Nov 01, 2012","30,952","31,090","31,139","30,936",33.86K,-0.49%
"Oct 31, 2012","31,105","31,090","31,159","31,062",30.13K,0.05%
"Oct 30, 2012","31,089","31,055","31,155","30,968",27.33K,-0.02%
"Oct 29, 2012","31,094","31,024","31,143","31,016",22.16K,0.23%
"Oct 27, 2012","31,022","31,005","31,035","30,990",1.46K,-0.01%
"Oct 26, 2012","31,024","30,885","31,096","30,853",20.15K,0.32%
"Oct 25, 2012","30,926","30,875","30,972","30,851",23.44K,0.26%
"Oct 24, 2012","30,845","30,963","31,023","30,827",14.09K,-0.43%
"Oct 23, 2012","30,978","31,045","31,066","30,882",30.36K,-0.29%
"Oct 22, 2012","31,068","31,252","31,252","30,982",31.95K,-0.70%
"Oct 20, 2012","31,287","31,262","31,291","31,250",1.18K,0.09%
"Oct 19, 2012","31,258","31,332","31,438","31,212",34.62K,-0.37%
"Oct 18, 2012","31,375","31,171","31,392","31,116",34.15K,0.75%
"Oct 17, 2012","31,140","31,051","31,163","31,041",27.54K,0.32%
"Oct 16, 2012","31,040","30,962","31,060","30,862",27.69K,0.20%
"Oct 15, 2012","30,977","31,251","31,251","30,956",37.36K,-0.98%
"Oct 13, 2012","31,284","31,250","31,289","31,242",1.38K,0.03%
"Oct 12, 2012","31,276","31,351","31,410","31,252",34.03K,-0.14%
"Oct 11, 2012","31,321","31,457","31,511","31,283",34.75K,-0.43%
"Oct 10, 2012","31,456","31,335","31,480","31,335",36.84K,0.43%
"Oct 09, 2012","31,321","31,362","31,428","31,267",35.41K,-0.03%
"Oct 08, 2012","31,331","31,136","31,362","31,081",29.50K,0.53%
"Oct 06, 2012","31,167","31,132","31,178","31,128",1.36K,1.10%
"Oct 05, 2012","30,827","30,847","30,994","30,659",0.29K,0.34%
"Oct 04, 2012","30,722","30,962","30,970","30,671",0.50K,-0.83%
"Oct 03, 2012","30,979","31,070","31,348","30,959",1.13K,-0.17%
"Oct 01, 2012","31,033","31,155","31,250","30,975",7.32K,-0.54%
"Sep 29, 2012","31,201","31,251","31,267","31,156",4.85K,-0.05%
"Sep 28, 2012","31,217","31,290","31,317","31,180",28.70K,-0.42%
"Sep 27, 2012","31,349","31,276","31,420","31,091",39.49K,0.12%
"Sep 26, 2012","31,310","31,429","31,499","31,205",39.35K,-0.29%
"Sep 25, 2012","31,400","31,478","31,520","31,360",28.58K,-0.10%
"Sep 24, 2012","31,433","31,405","31,540","31,272",37.03K,-0.23%
"Sep 22, 2012","31,506","31,532","31,532","31,455",2.07K,-0.12%
"Sep 21, 2012","31,544","31,885","31,937","31,513",50.52K,-1.16%
"Sep 20, 2012","31,913","32,000","32,000","31,831",31.65K,-0.33%
"Sep 19, 2012","32,018","31,990","32,095","31,905",17.31K,0.23%
"Sep 18, 2012","31,945","31,774","31,959","31,581",43.13K,0.42%
"Sep 17, 2012","31,811","31,842","31,931","31,751",28.41K,-0.22%
"Sep 15, 2012","31,880","31,879","31,889","31,829",1.95K,0.03%
"Sep 14, 2012","31,869","32,253","32,393","31,816",54.22K,-1.41%
"Sep 13, 2012","32,326","31,895","32,421","31,667",60.59K,1.44%
"Sep 12, 2012","31,866","31,911","32,105","31,727",55.24K,-0.03%
"Sep 11, 2012","31,876","31,917","31,973","31,808",25.12K,-0.10%
"Sep 10, 2012","31,907","31,964","32,043","31,851",31.81K,0.03%
"Sep 08, 2012","31,896","31,948","31,975","31,874",4.40K,-0.22%
"Sep 07, 2012","31,966","31,421","32,004","31,256",65.45K,1.59%
"Sep 06, 2012","31,467","31,490","31,818","31,405",61.95K,0.00%
"Sep 05, 2012","31,468","31,435","31,543","31,427",34.01K,0.06%
"Sep 04, 2012","31,449","31,323","31,487","31,300",39.10K,0.53%
"Sep 03, 2012","31,283","31,311","31,422","31,186",26.24K,-0.19%
"Sep 01, 2012","31,342","31,264","31,405","31,264",5.94K,0.44%
"Aug 31, 2012","31,206","30,800","31,231","30,656",54.34K,1.20%
"Aug 30, 2012","30,837","30,816","30,870","30,756",28.27K,-0.03%
"Aug 29, 2012","30,847","30,952","31,007","30,734",33.61K,-0.33%
"Aug 28, 2012","30,948","31,011","31,045","30,856",35.54K,-0.39%
"Aug 27, 2012","31,070","30,984","31,110","30,957",29.26K,0.40%
"Aug 25, 2012","30,947","30,890","30,955","30,885",2.99K,0.23%
"Aug 24, 2012","30,877","30,780","30,899","30,730",31.50K,0.24%
"Aug 23, 2012","30,803","30,370","30,840","30,370",44.49K,1.60%
"Aug 22, 2012","30,317","30,350","30,440","30,285",30.89K,0.00%
"Aug 21, 2012","30,318","30,157","30,335","30,157",28.58K,0.44%
"Aug 20, 2012","30,184","30,158","30,220","30,121",12.36K,0.06%
"Aug 18, 2012","30,166","30,166","30,170","30,148",0.89K,0.01%
"Aug 17, 2012","30,164","30,120","30,189","30,104",25.96K,0.20%
"Aug 16, 2012","30,104","30,049","30,152","30,023",28.81K,0.33%
"Aug 14, 2012","30,005","30,093","30,150","29,950",33.57K,-0.16%
"Aug 13, 2012","30,054","30,073","30,198","30,038",27.34K,0.07%
"Aug 11, 2012","30,032","30,039","30,045","30,016",1.10K,-0.07%
"Aug 10, 2012","30,053","29,981","30,078","29,905",31.71K,0.29%
"Aug 09, 2012","29,967","29,886","29,980","29,870",21.80K,0.24%
"Aug 08, 2012","29,896","29,797","29,919","29,783",30.10K,0.43%
"Aug 07, 2012","29,767","29,950","29,998","29,756",34.86K,-0.54%
"Aug 06, 2012","29,928","29,918","30,004","29,867",23.20K,0.79%
"Aug 04, 2012","29,692","29,712","29,714","29,602",0.05K,0.11%
"Aug 03, 2012","29,659","30,396","30,396","29,500",0.52K,-0.02%
"Aug 02, 2012","29,665","29,600","29,750","29,590",0.58K,0.20%
"Aug 01, 2012","29,607","29,710","29,739","29,541",4.13K,-0.48%
"Jul 31, 2012","29,749","29,810","29,930","29,721",18.32K,-0.13%
"Jul 30, 2012","29,788","29,800","29,820","29,760",16.99K,-0.03%
"Jul 28, 2012","29,796","29,778","29,800","29,775",1.07K,0.00%
"Jul 27, 2012","29,796","29,765","29,884","29,750",32.85K,0.01%
"Jul 26, 2012","29,793","29,801","29,875","29,733",39.60K,-0.14%
"Jul 25, 2012","29,835","29,600","29,867","29,600",43.31K,0.90%
"Jul 24, 2012","29,568","29,441","29,584","29,392",34.63K,0.41%
"Jul 23, 2012","29,448","29,309","29,481","29,297",40.15K,0.58%
"Jul 21, 2012","29,277","29,278","29,295","29,272",1.23K,-0.03%
"Jul 20, 2012","29,287","29,185","29,300","29,182",32.07K,0.44%
"Jul 19, 2012","29,158","29,191","29,269","29,133",37.07K,0.00%
"Jul 18, 2012","29,159","29,275","29,292","29,142",40.33K,-0.44%
"Jul 17, 2012","29,289","29,306","29,370","29,188",47.37K,0.03%
"Jul 16, 2012","29,280","29,230","29,330","29,173",32.23K,0.04%
"Jul 14, 2012","29,268","29,260","29,275","29,242",1.20K,-0.03%
"Jul 13, 2012","29,277","29,224","29,365","29,212",37.48K,0.19%
"Jul 12, 2012","29,222","29,309","29,326","29,161",46.11K,-0.15%
"Jul 11, 2012","29,265","29,400","29,400","29,225",45.65K,-0.55%
"Jul 10, 2012","29,428","29,619","29,649","29,395",48.48K,-0.77%
"Jul 09, 2012","29,657","29,603","29,680","29,570",26.09K,0.12%
"Jul 07, 2012","29,621","29,600","29,629","29,600",1.19K,0.09%
"Jul 06, 2012","29,594","29,760","29,799","29,550",52.71K,-0.51%
"Jul 05, 2012","29,746","29,599","29,836","29,590",52.55K,0.59%
"Jul 04, 2012","29,571","29,510","29,625","29,468",25.47K,0.33%
"Jul 03, 2012","29,473","29,636","29,637","29,444",39.22K,-0.63%
"Jul 02, 2012","29,660","29,690","29,759","29,560",31.49K,-0.02%
"Jun 30, 2012","29,665","29,699","29,699","29,655",2.04K,-0.22%
"Jun 29, 2012","29,731","29,687","29,800","29,457",48.73K,0.27%
"Jun 28, 2012","29,652","29,995","30,023","29,630",44.07K,-1.15%
"Jun 27, 2012","29,997","29,984","30,138","29,889",33.01K,0.11%
"Jun 26, 2012","29,964","30,110","30,180","29,925",33.81K,-0.39%
"Jun 25, 2012","30,080","29,920","30,179","29,720",45.03K,0.35%
"Jun 23, 2012","29,974","29,984","30,094","29,961",2.07K,0.08%
"Jun 22, 2012","29,949","29,810","30,019","29,760",38.68K,0.36%
"Jun 21, 2012","29,843","30,260","30,260","29,815",55.69K,-1.47%
"Jun 20, 2012","30,289","30,201","30,329","30,016",58.90K,0.25%
"Jun 19, 2012","30,214","30,343","30,428","30,153",37.07K,-0.32%
"Jun 18, 2012","30,311","30,061","30,340","29,975",48.10K,0.52%
"Jun 16, 2012","30,154","30,110","30,167","30,108",1.56K,0.10%
"Jun 15, 2012","30,125","30,161","30,215","30,060",32.61K,0.04%
"Jun 14, 2012","30,113","30,080","30,236","29,985",41.28K,0.26%
"Jun 13, 2012","30,036","29,974","30,168","29,915",42.30K,0.23%
"Jun 12, 2012","29,968","29,798","30,040","29,680",46.17K,0.68%
"Jun 11, 2012","29,765","29,549","29,784","29,527",37.05K,0.75%
"Jun 09, 2012","29,544","29,608","29,609","29,534",1.84K,-0.05%
"Jun 08, 2012","29,560","29,235","29,588","29,106",39.83K,0.83%
"Jun 07, 2012","29,317","30,070","30,070","29,214",75.10K,-2.49%
"Jun 06, 2012","30,065","30,093","30,295","30,040",46.52K,0.80%
"Jun 05, 2012","29,827","29,757","30,150","29,742",0.25K,0.54%
"Jun 04, 2012","29,668","29,801","29,979","29,640",0.53K,-0.66%
"Jun 02, 2012","29,866","29,745","29,929","29,740",0.34K,0.48%
"Jun 01, 2012","29,724","29,130","29,871","28,765",4.75K,1.98%
"May 31, 2012","29,148","29,120","29,198","29,005",22.81K,0.11%
"May 30, 2012","29,117","28,845","29,154","28,755",38.73K,0.89%
"May 29, 2012","28,859","28,994","29,135","28,819",39.30K,-0.37%
"May 28, 2012","28,965","28,901","29,055","28,882",17.16K,0.14%
"May 26, 2012","28,925","28,964","28,964","28,918",1.43K,0.08%
"May 25, 2012","28,902","28,841","28,937","28,748",32.18K,0.08%
"May 24, 2012","28,880","29,020","29,102","28,854",45.17K,-0.31%
"May 23, 2012","28,969","29,026","29,084","28,831",50.52K,-0.41%
"May 22, 2012","29,087","29,068","29,190","28,827",45.28K,0.18%
"May 21, 2012","29,035","29,018","29,174","28,956",33.33K,0.21%
"May 19, 2012","28,973","28,951","28,999","28,951",2.42K,0.23%
"May 18, 2012","28,907","28,598","28,978","28,598",47.36K,1.33%
"May 17, 2012","28,527","27,990","28,598","27,990",53.35K,2.02%
"May 16, 2012","27,962","28,085","28,193","27,855",53.50K,-0.58%
"May 15, 2012","28,126","28,205","28,205","27,992",37.50K,-0.42%
"May 14, 2012","28,244","28,362","28,385","28,152",37.50K,-0.43%
"May 12, 2012","28,365","28,344","28,389","28,332",1.65K,0.03%
"May 11, 2012","28,357","28,400","28,450","28,281",35.02K,-0.31%
"May 10, 2012","28,446","28,640","28,640","28,300",33.98K,-0.81%
"May 09, 2012","28,678","28,606","28,728","28,453",45.20K,0.09%
"May 08, 2012","28,651","28,877","28,970","28,600",50.07K,-1.00%
"May 07, 2012","28,939","29,167","29,167","28,880",35.71K,-0.84%
"May 05, 2012","29,185","29,185","29,209","29,169",0.91K,-0.02%
"May 04, 2012","29,190","29,197","29,269","29,068",41.33K,-0.02%
"May 03, 2012","29,197","29,219","29,269","29,114",32.26K,0.01%
"May 02, 2012","29,193","29,168","29,267","29,100",29.50K,0.22%
"May 01, 2012","29,129","29,165","29,293","29,087",18.03K,-0.19%
"Apr 30, 2012","29,183","29,144","29,195","28,952",28.19K,0.25%
"Apr 28, 2012","29,109","29,056","29,117","29,056",1.34K,0.09%
"Apr 27, 2012","29,083","29,005","29,131","28,984",22.40K,0.18%
"Apr 26, 2012","29,030","28,859","29,043","28,839",27.90K,0.66%
"Apr 25, 2012","28,840","28,870","28,877","28,635",40.43K,-0.11%
"Apr 24, 2012","28,873","28,810","28,944","28,807",26.92K,0.32%
"Apr 23, 2012","28,781","28,685","28,805","28,622",30.65K,0.28%
"Apr 21, 2012","28,701","28,660","28,714","28,653",1.45K,0.20%
"Apr 20, 2012","28,643","28,657","28,715","28,592",23.68K,-0.01%
"Apr 19, 2012","28,647","28,505","28,780","28,470",37.67K,0.45%
"Apr 18, 2012","28,518","28,502","28,580","28,481",22.07K,0.13%
"Apr 17, 2012","28,482","28,552","28,585","28,351",36.50K,-0.28%
"Apr 16, 2012","28,561","28,569","28,644","28,441",29.24K,0.00%
"Apr 14, 2012",0,"28,742","28,815","28,554",35.72K,-100.00%
"Apr 13, 2012","28,587","28,742","28,815","28,554",35.72K,-0.54%
"Apr 12, 2012","28,742","28,570","28,774","28,521",29.26K,0.49%
"Apr 11, 2012","28,602","28,601","28,692","28,541",25.32K,-0.11%
"Apr 10, 2012","28,633","28,360","28,678","28,320",37.10K,1.07%
"Apr 09, 2012","28,329","28,210","28,390","28,210",23.60K,0.47%
"Apr 07, 2012","28,197","28,119","28,203","28,118",2.76K,2.31%
"Apr 04, 2012","27,561","27,830","27,830","27,466",0.97K,-1.28%
"Apr 03, 2012","27,917","27,929","28,044","27,800",0.71K,0.10%
"Apr 02, 2012","27,890","28,115","28,115","27,845",3.82K,-0.50%
"Mar 31, 2012","28,030","28,120","28,139","27,903",4.05K,-0.37%
"Mar 30, 2012","28,133","28,210","28,234","28,093",14.82K,-0.24%
"Mar 29, 2012","28,202","28,170","28,236","28,085",21.05K,0.24%
"Mar 28, 2012","28,134","28,275","28,284","28,106",23.38K,-0.52%
"Mar 27, 2012","28,280","28,402","28,425","28,242",27.40K,-0.31%
"Mar 26, 2012","28,367","28,110","28,396","28,102",30.12K,0.95%
"Mar 24, 2012","28,099","28,107","28,115","28,080",1.14K,-0.07%
"Mar 23, 2012","28,119","27,934","28,145","27,873",26.30K,0.74%
"Mar 22, 2012","27,913","27,875","27,937","27,790",33.81K,0.23%
"Mar 21, 2012","27,850","27,850","27,940","27,813",28.50K,0.17%
"Mar 20, 2012","27,804","27,867","27,910","27,741",31.29K,-0.35%
"Mar 19, 2012","27,901","27,899","27,974","27,772",27.33K,0.11%
"Mar 17, 2012","27,870","27,851","27,884","27,819",1.43K,0.07%
"Mar 16, 2012","27,851","27,725","28,535","27,402",60.44K,0.53%
"Mar 15, 2012","27,704","27,400","27,730","27,312",39.05K,0.95%
